fg_price_low,Close,num_days_gt_50d_ma,High,num_days_gt_10d_ma,,price
43.1,44.8,3,44.8,0,,1.07
43.5,44.6,4,45,0,,50.91
44.2,44.899998,6,45,1,,0.02375
38.1,38.9,4,43,0,,0.01015
38.399998,38.6,22,40.5,2,,1815
37.8,38.399998,21,39.6,4,,0.265
38.399998,39.9,25,40.9,4,,3.66
35.899998,37.6,,42.3,,,11.7
35.8,36.600002,27,38.2,6,,0.8772
36,37.4,29,39.5,4,,30.12
35.8,35.8,33,37.8,4,,16.75
35.5,36,23,36.7,4,,0.0001
34.6,34.7,24,36,5,,4.42
34.6,35.8,38,36.300003,5,,60.98
35,35.4,21,36.5,5,,45.09
34.8,35.2,14,35.899998,6,,2.5957806
34.6,34.7,26,35.6,5,,39.97
34.100002,34.5,28,35.6,4,,0.0101
33.9,34,4,35,3,,261.9
33.6,33.9,21,34.7,4,,198.95
33.800003,34.8,25,34.8,6,,29.63
33.901,34.7,27,34.9,4,,0.0001
33.800003,35.2,19,35.2,3,,0.0001
34,35.7,2,35.7,0,,0.0001
36.1,37.4,26,39.4,4,,86.52
36.1,37.3,,38.5,,,4.04
36.199997,38.800003,11,38.800003,6,,115.5
35.5,36.199997,7,38.399998,1,,14.29
36.199997,36.300003,16,36.7,4,,25.12
35.1,37,28,37,4,,1.00E-06
36.7,37,25,37.5,6,,44
36.7,38.301003,0,41.8,0,,15.72
45.100002,50.2,,56.7,,,20.97
45.2,45.6,,50.7,,,20.93
44,44.699997,1,47.5,0,,9
44.5,45,2,46.399998,0,,500
44.5,45.5,28,45.9,3,,5.22
44.2,46.199997,27,47.3,6,,29.25
43.3,44.699997,31,46.8,5,,18
44.6,46.5,21,46.5,5,,9
42.5,44.2,25,46.5,5,,13.875
43.5,45.7,29,46,5,,15.27
43.699997,45,21,46.9,4,,24.85
43.600002,43.600002,,45.6,,,12.615
42.1,42.800003,0,43.5,0,,56.125
42,43.4,17,43.600002,6,,17.74
42.3,43.3,1,44.31,0,,10
42.1,42.9,30,43.3,4,,56.05
41.9,42.3,18,42.64,4,,18.05
41.399998,42.600002,32,42.600002,3,,13.29
41.300003,41.9,,42.9,,,0.0039
41.7,42.399998,26,45.5,3,,13.63
41.100002,41.5,28,42.800003,3,,5.26
40.9,41.7,18,42.3,6,,11.9
41,41.5,,42.9,,,2.14
40.8,41.300003,8,41.8,0,,7.74
40.9,41.8,15,42.1,4,,57.21
41,41.199997,17,42.800003,4,,1.00E-06
40.5,40.9,27,41.31,5,,0.75
40.699,41.199997,,41.399998,,,0.1385
40.6,40.9,28,41.399998,7,,0.0345
40.6,41.100002,15,41.100002,3,,0.279
40,41,31,41,4,,18.125
40.300003,40.6,26,41.6,6,,105.97
40,40.100002,23,41.100002,4,,318.78
39,39.301,0,40.6,0,,1.2
39,39.5,26,39.6,4,,5.5
39,39.4,25,39.5,6,,0.16
38.6,38.699997,,39.5,,,5.45
37.7,40.2,3,40.4,0,,25.59
39.41,39.7,2,41,0,,0.03
39.6,40,7,40.4,0,,0.185
39,39,4,40,3,,3.1
37.8,38,25,38.800003,3,,15.64
36.4,36.8,4,38.3,0,,48.71
34.6,35.7,27,37.3,2,,6
35.5,36.901,20,37,6,,0.0203
37,37.6,0,38,0,,0.1
37.5,38.5,9,38.5,1,,15.575
38.5,38.71,28,39.8,2,,0.0001
38.9,39.7,26,39.9,5,,0.0002
39.100002,40.300003,23,40.9,3,,0.25
38.2,38.800003,23,41.100002,3,,0.22319
38.3,38.800003,24,39.3,2,,67.665
38.1,39.3,6,40.100002,0,,0.0001
37,37.5,,39.2,,,0.0297
36.299,36.5,20,37.5,4,,22.92
36,36.199997,2,36.9,2,,334.88
34.100002,34.600998,13,35.899998,4,,0.0036
34.2,34.3,29,34.9,5,,9.85
34,34.2,27,34.4,3,,7.225
33.9,34.4,23,35,5,,251.52
34,34.2,24,34.9,4,,28.71
33.699997,33.9,32,34.5,4,,0.00165
33.9,34,0,34.489998,0,,0.4
33.399998,33.6,24,34.39,4,,0.65
33.800003,34,,36.199997,,,10.11
33.800003,33.9,27,35.1,3,,58.83
34,37.9,25,37.9,4,,1.23
33.2,33.699997,0,37.4,0,,0.001583
32.8,33.1,3,34.100002,2,,0.394
30.5,32.6,11,33.5,1,,0.0005
32,32.9,26,33,5,,10.99
32,33,24,33,4,,16.93
33,33.5,11,33.69,1,,0.0009
32.100998,32.4,,33.699997,,,12.345
32.271,32.4,,33.3,,,11.37
30.5,31.7,18,32.7,3,,12.005
30.5,31,25,31.5,5,,9.36
40.7,40.75,11,50.8,4,,68.14
36.61,38.5,19,40.61,5,,48.2
35.7,36.4,20,38.3,6,,3.74
35.5,38.89,25,39.100002,7,,10.52
37.7,38.1,24,40.301,4,,27.91
36,36.5,6,39.6,0,,122.77
36.300003,38,31,38.399998,6,,0.95
37,38.264,28,39.3,4,,27.225
37,37.8,,38.5,,,46.5
36.5,37.2,,38.6,,,9.12
36.300003,36.600002,25,37.8,3,,0.005
36.7,36.8,30,37.4,4,,0.0228
36.5,37.1,24,37.2,5,,38.005
36.5,36.600002,14,37.2,3,,13.07
36.5,36.7,19,38.6,1,,0.008
35.6,35.6,24,36.59,6,,12.11
35,35.4,29,35.801003,6,,0.995
33.699997,34.100002,24,35.8,5,,0.199
33.3,35.8,19,35.8,4,,26.75
35.3,35.8,1,36.4,3,,41.12
35.301003,35.5,21,36.5,6,,22.95
34.7,34.8,9,36.1,4,,11
33.6,36,29,36.199997,4,,0.95
32.9,33.1,6,34.3,0,,0.345
33.399998,35.1,,35.6,,,1.885
33.800003,34.2,20,35.3,1,,14.47
33.5,33.800003,13,34.4,3,,0.0014
32.1,32.7,5,33.3,1,,20
32,32.2,7,32.8,0,,7.335
22.6,25.5,0,32.6,0,,9.43
27,29.7,31,31.199999,9,,4.255
28,28.699999,0,29.7,2,,1.54
27.3,28.699999,26,29.6,5,,35
26.5,27.271,24,28.699999,2,,31.85
26.5,26.5,30,27.2,4,,425.38
25.699999,25.699999,20,26.6,4,,25
23.699999,23.800001,,25.9,,,4.735
23.699999,24.7,,25.1,,,0.02
24,24,,25,,,0.2125
23,23,22,24.245998,3,,5
21.6,22.1,30,23.3,5,,475
20.709,21.099998,22,22.2,4,,21.51
21.099998,22.7,11,23,4,,0.00265
21.5,21.6,25,23.3,4,,10250
20.2,20.4,21,22.5,5,,147.21
20.1,21.199999,23,21.300001,4,,9.39
20.3,21.400002,22,21.400002,4,,15.4
20.601002,23.5,26,24.5,5,,103.05
23.099998,23.3,32,24,5,,6.96
22.5,23.800001,,24,,,21.32
22.1,23.3,15,24.7,3,,1.00E-06
22.91,26.5,2,26.800001,1,,127
24.2,24.8,6,27.4,2,,129.68
23.5,23.599998,22,25.271,5,,51.51
24,24.8,23,25.12,5,,10.7
24,24.990002,,25.3,,,51.525
24,24.8,,24.8,,,68.01
24.300001,24.7,4,25.699999,0,,0.1538
24.671,26.400002,26,26.5,4,,15.99
25.699999,26.900002,23,27.2,4,,18.85
26.099998,26.099998,23,26.900002,4,,33.03
25.5,26,20,26.6,5,,0.15
26,26.300001,13,27.2,3,,0.4
26.199999,26.199999,13,27.3,4,,1.36
25.9,25.9,34,26.94,6,,6
23.5,23.699999,3,25.4,1,,7.43
23.4,24.1,30,24.5,5,,0.9
23.900002,25.699999,29,25.699999,5,,80
24,24.6,25,26.400002,4,,11.14
24.2,24.400002,26,25.2,5,,5.00E-05
23.699999,23.800001,3,24.39,2,,9.975
24,24.6,26,25.599998,5,,40.04
23.3,23.324001,1,24.546001,1,,14.81
23.3,24,29,24.5,6,,35.85
23.599998,23.699999,25,24,5,,0.00195
23.4,23.4,24,24.9,6,,1.94
22.8,22.8,33,24.295002,5,,937.5
22.6,22.7,14,24.1,6,,10.92
21.300001,21.5,12,24,4,,0.0085
19.7,21.400002,29,22.6,3,,75
18.300001,18.699,0,20.599998,0,,0.2
18,18.6,,19.8,,,0.103
18.300001,19.3,,19.6,,,63.03
19,20.2,23,20.5,5,,1
20.599998,21.199999,,22,,,6.78
21.470001,24.2,11,24.400002,2,,0.03745
21.199999,22.1,26,25,7,,5
21.400002,22.3,31,23.3,6,,19.85
20.699999,20.8,28,21.87,0,,5.32
20.2,21.099998,,21.61,,,74.8
20.699999,21.199999,,22.33,,,2.98
20.699999,21.7,0,21.800001,0,,0.055
21.5,21.799,19,22.098999,2,,31.31
20.5,20.599998,19,21.7,4,,10.25
19.7,20.1,25,20.650002,5,,3.01
20.2,20.599998,10,21.400002,2,,6.32
20,20.699999,13,21,3,,0.2
20,20.8,15,21,7,,2.35
19.5,19.5,5,21,0,,5.79
19.5,19.9,,19.9,,,21.08
19.3,20.4,10,20.9,1,,2.02
20.699999,20.8,23,21,5,,0.0001
19.8,20.5,13,21,5,,8.15
20,20,28,20.5,5,,70
19.8,20,6,20.1,2,,9.9
19.8,20.2,7,20.2,1,,0.04495
20.2,20.2,4,20.599998,0,,32.79
19.8,20,24,20.249,7,,12.4
19.7,20,1,20.4,0,,14.12
18.5,19,22,20.1,4,,20.88
18,18.446,27,19.199999,5,,0.0009
18,18.27,,19.400002,,,17.7
17.4,17.7,,18.099998,,,1.39
15,17.2,23,17.7,5,,2.33
15.8,16.61,25,17.5,5,,24.93
16.900002,17.4,,17.9,,,32.79
16,16.3,0,18,0,,0.85
15.1,15.8,4,16.900002,0,,5.74
15.1,15.4,26,16.4,6,,52.55
13.8,14.2,0,15.2,0,,27.83
11.5,11.900001,25,14.099999,6,,74.33
11,12.6,27,13.200001,5,,0.0001
12.799999,15.41,,18,,,1.77
15.5,19.5,31,19.801,5,,1000
16.2,17.2,9,21.6,3,,0.0003
15.5,18.300001,31,19.5,4,,4.17
17.7,18.4,29,20.17,4,,6.66
20,22,26,25,6,,0.00105
20.301,23,8,24.300001,2,,0.0031
20.5,21.01,6,23.900002,1,,0.01405
20,20.1,15,21.300001,4,,4.7
20,20.1,26,20.5,4,,1.00E-06
19.3,19.7,29,20.4,5,,0.00205
18.7,19.400002,,20.5,,,0.27
18.6,18.9,30,19.5,6,,0.275
18.5,21,18,21.400002,4,,0.05175
20.4,20.4,17,24.400002,5,,39.8
20.8,21.099998,30,21.800001,6,,21.38
20.001,20.9,,21,,,2.68
20.1,20.5,20,20.9,5,,0.935
19.5,20.1,,20.39,,,6.2
19.3,19.6,5,20.109999,0,,1.98
19.6,20,26,20.2,4,,109.06
19.400002,19.6,25,20.4,4,,0.01
19.5,19.6,0,21.401001,1,,0.0002
18.4,18.9,27,20,3,,5.8
17.5,17.869999,0,18.5,0,,0.0024
16.5,17.1,14,18.5,1,,19.21
15.900001,16.390001,,16.8,,,14.895
15.599999,16.2,0,16.900002,0,,50.25
15.31,17.18,11,18.300001,4,,25.36
13.3,14,25,14.5,4,,9.37
12.6,12.799999,0,14.5,1,,0.0003
11.900001,12,,13.400001,,,23.97
10.700001,10.889999,,11.599999,,,0.0002
10.1,10.299999,7,11,1,,0.022925
9,9.42,19,10.5,6,,0.025
8.601,8.9,0,9.599999,0,,0.0038
8.6,8.79,19,9.999,4,,0.028
7.4,7.9,30,9.2,5,,1.00E-06
8.3,9.32,34,10.2,4,,23.16
9.5,11.599999,15,12.4,2,,5.75
11.5,12.3,26,13.3,4,,0.0106
12.4,15.299999,24,15.5,3,,6.5
14.099999,14.8,26,16.900002,5,,1.26
12.5,12.799999,27,15.4,7,,41.67
12.3,12.5,24,14.2,4,,111.65
11.799999,11.900001,3,13.400001,1,,6.45
11.1,12.5,22,12.6,6,,0.038
12.5,12.9,29,13.5,5,,73.44
11.799999,12.6,30,12.9,5,,11.82
11.3,11.3,30,12.200001,6,,0.0002
10.299999,11,6,11.799999,1,,0.75
10.2,10.2,,11.1,,,0.4085
10.299999,10.700001,21,10.900001,5,,0.028
10.299999,10.299999,0,10.801001,0,,0.01675
10.2,10.2,34,10.599999,6,,0.13064848
9.99,10.299999,25,10.4,4,,41
10.1,10.599999,0,11.2,1,,4.39
10.599999,10.650001,20,11.4,4,,67.5
10.299999,10.4,26,10.700001,4,,7.735
10.2,10.299999,,10.599999,,,0.125
10.5,11.599999,0,12,0,,54.34
11.2,11.5,31,12.6,5,,15.92
11.2,11.799999,27,11.99,5,,2.04
11.599999,12.200001,22,12.799999,5,,15.86
12,12.200001,24,12.301001,5,,66.2
11.900001,12,0,12.4,0,,93.68
12,12.799999,30,12.9,3,,104.5
12.1,12.200001,0,13,0,,0.0054
12.3,12.9,9,13.400001,3,,0.0129
12.7,13,17,13.3,5,,3.66
12.4,12.6,10,13,0,,0.01
11.2,12.3,26,12.9,1,,6.05
11.2,11.4,6,12,2,,10.675
11.5,12,21,12.4,4,,29.25
12,12.3,0,12.9,0,,0.0046
12.1,12.200001,24,12.601,4,,0.031
12,12,0,12.6,0,,0.085
11.806999,12.198,24,12.198,3,,13.42
12.1,12.799999,23,13.200001,4,,4.26
12.9,13.573,0,14,0,,10.31
13.7,15.4,26,15.900001,5,,17.13
14.5,15.2,11,16.4,0,,25.16
13.6,14,13,15.5,3,,80
12.799999,13.8,27,14.2,4,,5.175
13.200001,13.5,6,14,1,,38.91
12.99,13.400001,19,13.8,6,,0.0002
13.099999,14.8,23,15,6,,0.8415
13.5,13.6,24,14.8,5,,2.19
13.200001,13.5,28,14,4,,0.018
13.3,13.7,,13.9,,,0.042865
13,13.190001,21,14.2,6,,6.31
13,13.200001,0,13.6,0,,2.71
13.099999,13.200001,,13.6,,,14.745
13.400001,13.8,13,13.8,0,,0.45
13,13.3,3,13.899,1,,117.81
13,13.3,6,13.6,0,,0.00025
13.3,13.34,27,13.7,5,,0.1605
12.6,13,33,13.400001,3,,3.32
12.799999,12.799999,,13.200001,,,63.724194
12.4,12.5,15,12.799999,4,,0.0001
12.4,12.5,15,12.9,3,,0.0005
11.4,11.599999,3,12.6,3,,0.0001
11.563999,11.7,27,11.900001,6,,0.447
11.5,12.7,18,13,5,,0.0303
11.900001,12.6,9,12.799999,1,,45.78
12.200001,12.5,,12.6,,,7.93
12.1,12.200001,7,12.6,0,,0.1175
11.7,11.900001,25,12.5,3,,9.33
11.599999,11.900001,23,12.200001,5,,28.07
11.599999,12,15,12.1,0,,11.71
11.5,12,25,12,5,,0.020435
12,12.1,,12.6,,,6.63
11.799999,11.799999,25,12.4,4,,0.135
11.599999,11.7,14,12,0,,0.0001
11.799999,12,19,12.7,8,,0.01675
11.900001,12.1,,12.5,,,28.62
12.1,12.1,22,12.301001,3,,6.58
11.799999,12,1,12.3,0,,10
11.5,11.5,,12,,,5.07
11.4,11.4,0,11.63,0,,88.005
11.1,11.3,29,11.5,3,,0.0002
11.2,11.3,30,11.5,5,,138.98
11,11,6,11.2,2,,0.0001
10.71,10.71,30,11.799999,6,,1.695
10.34,10.700001,25,11,3,,0.0001
10.5,10.900001,27,11.5,4,,0.047
10.599999,10.8,28,11.1,4,,33.51
10.299999,10.599999,2,10.809999,3,,6.2
10.299999,10.4,,11.5,,,57.38
10.299999,14.8,22,15.1,5,,49.5
13.6,14,26,19.400002,4,,14.12
12.419,14,,14.9,,,0.0577
11,11.900001,31,12.25,5,,0.08
11.900001,12.5,24,12.9,3,,0.0096
12.4,12.5,,13.5,,,38.95
12.5,13,0,13.099999,0,,0.0002
12.9,14.299999,21,14.299999,5,,27.14
13.33,13.9,20,14.9,5,,5370
12.9,13.3,0,14,0,,0.0018
12.799999,13,15,13.6,4,,0.0001
12.5,12.7,4,13.3,0,,1.00E-06
12.6,13,26,13.200001,4,,0.0001
12.6,12.7,25,13.202,4,,0.0032
12.5,12.7,32,12.799999,4,,0.009
12,12,16,12.7,4,,9.83
11.2,11.799999,8,12.3,0,,9.1
11.599999,12.5,18,12.6,3,,2.67
11.799999,11.799999,32,12.698999,5,,0.0108
11.7,11.7,27,11.900001,3,,101.5
11.5,11.7,27,11.799999,4,,0.0001
11.599999,11.7,28,12.799999,4,,1.00E-06
11.5,11.7,5,12,0,,1.00E-06
11.599999,12,15,12.3,0,,0.00505
11.45,11.5,,12,,,2.97
10.5,10.900001,18,11.5,4,,0.027
10.8,11.1,3,11.4,1,,63.75
11.3,13,25,13.8,6,,0.0065
11.2,11.2,5,13.5,3,,0.0192
11,11,31,11.7,4,,0.07756
11.001,11.3,,11.5,,,0.85
11,11.5,0,11.5,0,,32.05
10.8,10.900001,20,11.4,3,,0.16
10.5,10.71,7,11.4,0,,13.24
10.299999,10.599999,11,11,0,,1.00E-06
10.5,10.900001,,11.2,,,0.023
10.299999,10.4,23,10.8,5,,0.45
10.5,11,16,13.3,5,,0.0005
11,11.3,,11.599999,,,1.375
11,11,,11.900001,,,0.0007
11,11.2,1,11.5,0,,0.15
10.8,11.139999,21,11.3,6,,11.57
10.8,10.900001,14,11.5,2,,20.79
10.900001,10.900001,27,11.299,4,,0.08
10.700001,10.832,,11.1,,,0.0261
10.700001,11.1,5,11.1,3,,1.00E-06
10.8,10.8,,11.1,,,0.065
10.900001,11.3,29,11.799999,5,,0.0001
11.101,11.3,2,11.4,0,,0.065
11.1,11.1,31,11.4,4,,1.43
10.8,11.1,3,11.577999,2,,55.14
10.5,10.700999,28,11.2,5,,10.97
10.299999,10.4,23,10.700999,5,,0.25
10.299999,10.599999,0,11.4,0,,29.4
10.2,10.5,8,10.8,0,,0.0038
10.2,10.4,0,10.900001,0,,21.69
10.299999,10.299999,14,10.599999,6,,1150
10.299999,10.4,0,10.5,0,,0.18
10.299999,10.5,,10.5,,,0.167
10.2,10.2,26,10.700001,4,,0.0192
10.1,10.299999,3,10.700001,0,,0.0008
10.2,10.299999,10,10.5,0,,0.00215
10.2,10.2,21,10.318001,5,,1.00E-06
10.1,10.2,18,10.299999,3,,1.3
10.1,10.2,29,10.4,3,,0.065
10,10.2,24,10.2,6,,0.0015
9.601,9.9,15,10.190001,3,,0.0115
9.75,9.752,27,9.998,6,,21.54
9.4,9.8,34,9.929,3,,20.95
9.599999,9.700001,20,9.9,3,,0.005
9.599999,9.700001,26,9.853,6,,0.005
9.601,9.9,32,9.9,6,,138.43
9.653999,9.801,14,10,3,,1.00E-06
9.932,10.499001,7,11.1,1,,190
10.4,10.499001,22,10.900001,5,,75.97
10,10.599999,,10.8,,,13.83
10.1,10.4,23,10.5,5,,0.0004
10.299999,10.5,21,10.8,1,,35.6
10.1,10.599999,20,10.599999,4,,50.61
10.2,10.4,4,10.599999,0,,7.69
10.299999,10.599999,,10.599999,,,81.83
10.4,10.5,8,10.900001,2,,0.018825
10.4,10.599999,,10.8,,,1.00E-06
10.299999,10.700001,26,10.700001,4,,0.00025
10.4,10.5,19,10.8,6,,437
10.299999,10.299999,,10.4,,,6.23
10,10.700001,23,10.700001,5,,2.36
10.4,10.4,,10.8,,,3.38
10.2,10.5,8,10.5,3,,0.0008
10.1,10.900001,24,10.900001,7,,36.21
10.4,10.900001,9,10.900001,1,,0.0001
10.21,10.299999,22,11.2,6,,0.0002
9.825,10.5,19,10.5,6,,0.0001
10,10.4,9,10.5,3,,1
10.1,10.299999,,10.299999,,,0.14
10,10.1,38,10.299999,5,,4.5
9.911,10.15,,10.2,,,1.00E-06
10,10.01,23,10.1,5,,5.62
10,10.05,26,10.2,3,,0.5442
9.625999,9.82,1,10.2,1,,11.03
9.71,9.906,,10.299999,,,0.01075
9.8,9.9,0,10.1,0,,11.34
9.8,9.811,29,10,4,,0.0011
9.802,10,6,10,0,,6.18
9.8,9.803,30,10.1,4,,1.74
9.8,9.891,25,10.2,4,,0.0529
9.599999,9.72,,10.0199995,,,11.62
9.599999,9.71,,9.9,,,0.08
9.599999,9.599999,11,9.700001,1,,0.00545
9.2,9.3,29,9.686,4,,0.0062
9.136001,9.283,28,9.5,5,,0.9996
8.8,8.8,5,9.299,1,,1.00E-06
8.8,8.9,6,9.2,1,,0.01275
8.7,8.8,24,9.3,4,,0.22
8.6,8.99,9,9.084,1,,14.013
8.799,9.1,24,9.2,4,,19.54
9.000999,9.499,28,9.5,4,,0.001
8.8,9.2,,9.5,,,4
8.811,8.811,12,9.4,3,,0.0062
8.9,9.000999,1,9.2,0,,6.33
9.101,9.105,24,9.4,4,,0.0275
9.1,9.2,26,9.5,5,,0.002
9.2,9.5,24,9.599999,5,,0.1001
8.9,9.166,20,9.599999,4,,1.00E-06
8.6,9,,9.3,,,61.35
8.5,8.9,14,8.999001,1,,0.0002
8.7,10,0,10.2,0,,175
9,9.5,30,10.2,3,,0.07819
9,9.1,0,9.309999,0,,0.0019
8.8,8.9,30,9.000999,5,,111.78
8.7,8.7,22,9,5,,0.006
8.61,8.71,29,8.999001,5,,404.11
8.6,8.75,0,8.8,0,,13.59
8.65,8.804,32,8.919,4,,1.00E-06
8.125,8.5,26,9,3,,0.0005
8.11,8.4,25,8.6,4,,1.1
8.201,8.408,20,8.6,4,,0.0002
8.25,8.88,21,8.88,5,,11.35
8.4,8.504,28,8.879,5,,12.77
8.11,8.15,30,8.7,5,,0.011
7.7,8.4,,8.499001,,,0.2004
8.4,8.4,26,8.7,5,,0.0018
7.7999997,8.4,2,8.4,3,,1.00E-06
7.9,8,24,8.4,5,,3.13
8,8,25,8.6,5,,0.0428
8,8.3,23,8.5,5,,7.58
7.6499996,8.1,29,8.3,4,,4.33
7.7,8,25,8.4,5,,0.03
7.9,8,3,8.4,2,,2.8401
7.7,7.7,13,8.2,6,,13.11
7.7130003,7.715,28,8.3,4,,63.19
7.7,8,23,8.4,6,,5.45
7.6,7.6,,7.9,,,0.04
7.7,8.3,4,8.5,0,,61.68
7.6,8.1,7,8.3,0,,0.001
7.86,8,20,8.489,4,,11.1
7.6,8,,8.1,,,0.015
7.7999997,8.2,22,8.2,4,,0.02625
7.702,8,,8.198999,,,49.52
7.601,7.899,,8,,,79.9
7.7,7.7999997,0,7.997,0,,7.41
7.6,7.6200004,29,7.949,5,,88
6.7000003,7,34,8,3,,0.005
6.605,6.95,33,7,3,,0.23
6.95,7,13,7.1749997,5,,0.03
6.7000003,6.7000003,29,7,3,,0.06099
6.6000004,6.8,25,7,4,,12.75
6.135,6.2,33,6.9,5,,10.27
6.1000004,6.1000004,0,6.5,0,,1.00E-06
6.2,6.412,,6.7000003,,,0.0013
6.3999996,6.5,14,6.6000004,5,,9.51
6.1000004,6.3999996,24,6.501,6,,0.017
6.1000004,6.2,0,6.3999996,0,,0.002
6.31,6.72,,6.72,,,0.00075
6.17,6.3999996,29,6.7000003,4,,10.56
6.1000004,6.1000004,9,6.5,3,,0.018
6.101,6.211,10,6.79,3,,0.0002
5.7999997,5.7999997,29,6.3,4,,2.0999975
5.5,5.88,32,6.2,5,,2.54
5.6,5.701,14,6,1,,0.948
5.4,5.5,30,5.7999997,4,,0.875
4.7,5.19,32,5.4,6,,81.96
4.7999997,5.181,23,5.389,4,,0.0001
4.86,5.302,20,6.1000004,3,,0.0101
6.1000004,7,10,7.1,0,,0.86
6.52,6.9,15,7.2000003,2,,2.98
6.8,6.801,,7.2000003,,,3.53
6,6.5,27,6.8300004,5,,6.055
6.5,6.7000003,26,6.8,6,,0.1725
6.1260004,6.44,,7,,,66
6.317,6.317,30,7,4,,179.22
6.299,6.52,1,7.091,1,,2.71
6.25,6.3999996,27,6.801,5,,0.03
6.35,6.7000003,30,6.799,4,,3.36
6.118,6.25,14,6.68,3,,2.3
6.3999996,6.3999996,0,6.8,0,,13.11
6.2,6.49,27,6.585,2,,0.0029
6.2019997,6.499,27,6.5,4,,36.93
6.3999996,6.5,17,6.5,0,,0.545
6.3,6.301,2,6.5,0,,6.73
6.2,6.3999996,29,6.479,7,,0.0058
5.8999996,6,6,6.335,3,,0.0027
6.017,6.3,17,6.3,3,,13.77
5.8999996,6.2,1,6.3999996,2,,0.0117
6.1000004,6.7000003,6,6.7000003,0,,1.1
6.411,6.7000003,,6.7000003,,,7.675
6.302,6.7000003,0,6.7000003,0,,0.065
5.6,6.3999996,28,7.2000003,5,,32.41
5.7209997,6.1000004,8,6.6000004,0,,1
5.922,6.3999996,14,6.5,0,,1.08
5.6,5.8999996,9,6.3999996,1,,3.07
5.7999997,6.499,16,6.5,5,,0.06
6.5499997,7.4,0,7.5,0,,29.59
7.6990004,9.1,27,9.1,3,,3.87
8.013,8.4,1,9.4,0,,4.15
8.3,8.9,24,9.005,3,,1.00E-06
7.83,8.26,22,9,6,,10.2
7.7029996,8.348,28,8.8,4,,49.52
7.6219997,7.9,22,8.077,6,,0.0001
7.1,7.2000003,0,8,0,,0.015
7,7.2000003,0,7.3,0,,0.001165
7.1,7.29,0,7.3,0,,5.548
6.6000004,6.9,6,7.2799997,3,,12.5
6.7000003,7.1,27,7.18,4,,2.03
6.62,6.671,21,7.3,0,,0.00135
6.7330003,6.98,22,7.2799997,4,,0.0013
6.3050003,6.7000003,20,6.802,0,,0.112
6.3999996,6.52,27,6.8,2,,0.0112
6.7009997,6.8,23,7,5,,13.5
6.6000004,6.8,4,6.8,1,,24.1
6.321,7.1499996,5,7.3,0,,0.0001
6.8,6.9,30,7.2000003,5,,0.0001
6.9,6.9,5,6.9,4,,2.3408
6.2,6.6000004,13,7.11,6,,0.0005
6.3,6.3999996,25,6.8,5,,0.012
6.316,6.64,24,6.64,5,,40.675
6.315,6.7000003,,7.1,,,0.227375
6.3999996,7.079,,7.08,,,0.1165
6.5,6.9,,7.29,,,2.29
6.9,7.3500004,13,7.3500004,4,,0.005
6.8,7.1,25,7.3500004,4,,0.0001
6.9,6.9,,7.001,,,8
6.901,6.9989996,29,6.9989996,5,,0.0028
6.9,6.9,23,6.96,5,,6.9
6.8,6.95,16,7.2970004,3,,15.9
6.7000003,6.8480005,11,6.9989996,4,,0.00125
6.499,6.9989996,29,6.9989996,4,,2.24
6.5039997,6.9989996,27,6.9989996,4,,14.2
6.6000004,6.6970005,19,6.8989997,6,,0.005
6.2209997,6.749,25,6.75,5,,0.00855
6.5,6.8,28,6.85,6,,0.0001
6.5,6.75,,6.9969997,,,3.36
5.5,5.7,21,6.5,1,,193.64
4.021,4.5,31,5.7,4,,0.029
3.8,4.05,23,4.501,4,,4.95
3.8,3.9989998,0,4.2,0,,0.00285
3.646,3.7549999,50,4.2,10,,6.15
3.8,3.8,1,4,0,,0.0206
3.901,3.901,27,4.1940002,2,,25.75
3.8999999,4,,4.15,,,24.89
4,4,7,4.15,1,,1.19
4,4.251,6,4.4,1,,3.35
3.299,3.5299997,31,4.249,4,,39.32
3.5,3.7,14,3.701,5,,0.0004
3.5,3.78,10,3.8,1,,0.00765
3.5,3.65,23,3.8,4,,3.82
3.6000001,3.7,30,3.8,4,,9.24
3.597,3.8,25,3.8,5,,0.01875
3.6000001,3.8,24,3.8,4,,0.006
3.5,3.6100001,24,3.88,6,,0.0105
3.5,3.5100002,2,3.6000001,0,,0.35
3.3000002,3.45,23,3.499,5,,33.61
3.1,3.389,5,3.3899999,0,,16.85
3.1999998,3.4,23,3.48,5,,1465.6
3.3000002,3.3000002,,3.399,,,0.0315
3.1999998,3.3000002,24,3.3899999,6,,0.07
3.601,4.45,29,4.45,5,,32.17
3.6000001,3.6019998,33,4.2,6,,0.01
3.4099998,3.7,0,4,0,,20.25
3.701,3.85,31,4.3,0,,3.1297262
3.6100001,3.82,27,4.3,6,,12.41
3.8,3.8,,4,,,0.0021
3.8,3.8,2,4.2,0,,8.975
3.85,3.899,0,3.9969997,0,,3.19
3.701,3.8999999,14,3.8999999,0,,1.95
3.8,3.851,,4.099,,,95.17
3.85,3.852,23,3.8999999,3,,0.0444
3.8249998,3.95,27,4,4,,0.1
3.85,3.8600001,31,4,5,,0.99
3.7,3.72,9,3.98,3,,88.39
3.718,3.8,31,3.8999999,4,,0.03
3.8,4,3,4.1,0,,14.09
3.7,3.7,6,3.9199998,1,,0.001
3.7189999,3.82,20,4,3,,0.045
3.72,3.765,23,3.899,6,,0.051
3.8,3.8999999,,3.8999999,,,0.0258
